<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19841218,000000,0.11018,0.11048,0.11018,0.11018,394114372,0
AAPL.US,D,19841219,000000,0.11018,0.11048,0.10586,0.10586,367415020,0
AAPL.US,D,19841220,000000,0.10586,0.10771,0.10524,0.10524,161829536,0
AAPL.US,D,19841221,000000,0.10524,0.10586,0.10278,0.104,143373236,0
AAPL.US,D,19841224,000000,0.10586,0.10616,0.10586,0.10586,78154112,0
AAPL.US,D,19841226,000000,0.10616,0.1074,0.10616,0.10616,77739384,0
AAPL.US,D,19841227,000000,0.10678,0.1074,0.10678,0.10678,114289020,0
AAPL.US,D,19841228,000000,0.10678,0.1111,0.10616,0.11048,191328484,0
AAPL.US,D,19841231,000000,0.11203,0.11264,0.11203,0.11203,240424300,0
AAPL.US,D,19850102,000000,0.11203,0.11203,0.1074,0.1074,202863624,0
AAPL.US,D,19850103,000000,0.10925,0.11203,0.10925,0.10925,192805980,0
AAPL.US,D,19850104,000000,0.10925,0.10986,0.10771,0.10925,158848500,0
AAPL.US,D,19850107,000000,0.10925,0.10986,0.10864,0.10864,197783048,0
AAPL.US,D,19850108,000000,0.10864,0.10986,0.10771,0.10771,163307020,0
AAPL.US,D,19850109,000000,0.11048,0.11203,0.11048,0.11048,192935688,0
AAPL.US,D,19850110,000000,0.11543,0.11574,0.11543,0.11543,320626244,0
AAPL.US,D,19850111,000000,0.11543,0.11638,0.11326,0.1145,237287792,0
AAPL.US,D,19850114,000000,0.11758,0.1188,0.11758,0.11758,312953324,0
AAPL.US,D,19850115,000000,0.11758,0.11974,0.11543,0.11543,306628464,0
AAPL.US,D,19850116,000000,0.11638,0.11822,0.11638,0.11638,219738748,0
AAPL.US,D,19850117,000000,0.11638,0.11822,0.10802,0.10802,633605456,0
AAPL.US,D,19850118,000000,0.10802,0.11264,0.10771,0.11018,408112180,0
AAPL.US,D,19850121,000000,0.11264,0.11326,0.11264,0.11264,376591304,0
AAPL.US,D,19850122,000000,0.11574,0.11638,0.11574,0.11574,491632100,0
AAPL.US,D,19850123,000000,0.11574,0.11638,0.11387,0.11387,498190336,0
AAPL.US,D,19850124,000000,0.11387,0.11387,0.11172,0.11172,459489032,0
AAPL.US,D,19850125,000000,0.11172,0.11387,0.10925,0.11387,368529648,0
AAPL.US,D,19850128,000000,0.11638,0.11758,0.11638,0.11638,476986232,0
AAPL.US,D,19850129,000000,0.11638,0.11729,0.1151,0.1151,258906568,0
AAPL.US,D,19850130,000000,0.1151,0.11729,0.1151,0.1151,569863960,0
