<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GOLD.US,D,19860117,000000,0.7426,0.7426,0.716,0.7426,520265,0
GOLD.US,D,19860120,000000,0.7426,0.7426,0.716,0.7339,2471040,0
GOLD.US,D,19860121,000000,0.7339,0.7339,0.716,0.7339,396307,0
GOLD.US,D,19860122,000000,0.7339,0.7339,0.716,0.7339,651462,0
GOLD.US,D,19860123,000000,0.716,0.716,0.716,0.716,93195,0
GOLD.US,D,19860124,000000,0.716,0.7426,0.716,0.7339,1759855,0
GOLD.US,D,19860127,000000,0.7339,0.7689,0.7339,0.7426,1270351,0
GOLD.US,D,19860128,000000,0.7339,0.7339,0.716,0.7339,22619,0
GOLD.US,D,19860129,000000,0.7339,0.7689,0.716,0.7689,288635,0
GOLD.US,D,19860130,000000,0.7689,0.7872,0.7426,0.7872,476838,0
GOLD.US,D,19860131,000000,0.7689,0.7689,0.7339,0.7426,188199,0
GOLD.US,D,19860203,000000,0.7426,0.7426,0.716,0.7339,104955,0
GOLD.US,D,19860204,000000,0.716,0.716,0.6456,0.6805,351068,0
GOLD.US,D,19860205,000000,0.6805,0.716,0.6805,0.716,537456,0
GOLD.US,D,19860206,000000,0.716,0.716,0.6987,0.716,4523,0
GOLD.US,D,19860207,000000,0.716,0.716,0.6987,0.716,159249,0
GOLD.US,D,19860210,000000,0.716,0.716,0.7072,0.716,252441,0
GOLD.US,D,19860211,000000,0.716,0.716,0.7072,0.716,109482,0
GOLD.US,D,19860212,000000,0.716,0.716,0.716,0.716,164678,0
GOLD.US,D,19860213,000000,0.716,0.716,0.716,0.716,42523,0
GOLD.US,D,19860214,000000,0.716,0.716,0.7072,0.716,123056,0
GOLD.US,D,19860218,000000,0.716,0.716,0.7072,0.716,222583,0
GOLD.US,D,19860219,000000,0.716,0.716,0.716,0.716,646941,0
GOLD.US,D,19860220,000000,0.716,0.716,0.716,0.716,142056,0
GOLD.US,D,19860221,000000,0.716,0.716,0.6987,0.716,75097,0
GOLD.US,D,19860224,000000,0.716,0.716,0.6987,0.716,161964,0
GOLD.US,D,19860225,000000,0.716,0.716,0.716,0.716,83241,0
GOLD.US,D,19860226,000000,0.716,0.716,0.6987,0.7072,149296,0
GOLD.US,D,19860227,000000,0.6987,0.6987,0.6805,0.6987,76908,0
GOLD.US,D,19860228,000000,0.6987,0.6987,0.6805,0.6805,46147,0
GOLD.US,D,19860303,000000,0.6805,0.6987,0.6717,0.6717,114005,0
GOLD.US,D,19860304,000000,0.6717,0.6805,0.6717,0.6805,107672,0
GOLD.US,D,19860305,000000,0.6805,0.6987,0.6717,0.6717,143867,0
GOLD.US,D,19860306,000000,0.6717,0.6987,0.6717,0.6987,282302,0
GOLD.US,D,19860307,000000,0.6987,0.6987,0.6805,0.6987,58811,0
GOLD.US,D,19860310,000000,0.6987,0.6987,0.6717,0.6987,307634,0
GOLD.US,D,19860311,000000,0.6987,0.7072,0.6805,0.6987,462357,0
GOLD.US,D,19860312,000000,0.6987,0.716,0.6987,0.716,360116,0
GOLD.US,D,19860313,000000,0.7072,0.7072,0.6987,0.7072,119437,0
GOLD.US,D,19860314,000000,0.7072,0.716,0.6987,0.716,969054,0
GOLD.US,D,19860317,000000,0.716,0.716,0.7072,0.7072,623415,0
GOLD.US,D,19860318,000000,0.7072,0.716,0.7072,0.716,2099163,0
GOLD.US,D,19860319,000000,0.716,0.716,0.716,0.716,191826,0
GOLD.US,D,19860320,000000,0.716,0.716,0.7072,0.716,507596,0
GOLD.US,D,19860321,000000,0.716,0.716,0.7072,0.716,546506,0
GOLD.US,D,19860324,000000,0.716,0.716,0.7072,0.716,286826,0
GOLD.US,D,19860325,000000,0.716,0.7689,0.716,0.7426,3365895,0
GOLD.US,D,19860326,000000,0.7426,0.7426,0.7339,0.7426,391782,0
GOLD.US,D,19860327,000000,0.7426,0.7689,0.7426,0.7426,602605,0
GOLD.US,D,19860331,000000,0.7426,0.7689,0.716,0.7339,471407,0
GOLD.US,D,19860401,000000,0.7339,0.7339,0.716,0.716,437928,0
GOLD.US,D,19860402,000000,0.716,0.716,0.7072,0.716,592650,0
GOLD.US,D,19860403,000000,0.716,0.7339,0.716,0.7339,688559,0
GOLD.US,D,19860404,000000,0.7339,0.7426,0.716,0.7426,927429,0
GOLD.US,D,19860407,000000,0.7426,0.7957,0.7339,0.7426,787184,0
GOLD.US,D,19860408,000000,0.7426,0.7872,0.7426,0.7872,801662,0
GOLD.US,D,19860409,000000,0.7872,0.7957,0.7689,0.7957,393597,0
GOLD.US,D,19860410,000000,0.7957,0.8489,0.7872,0.8489,1131915,0
GOLD.US,D,19860411,000000,0.8489,0.902,0.8489,0.8753,1510129,0
GOLD.US,D,19860414,000000,0.8753,0.8841,0.8489,0.8753,836049,0
GOLD.US,D,19860415,000000,0.8753,0.9373,0.8753,0.9283,1371696,0
