<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GE.US,D,19621226,000000,0.6093,0.6093,0.6093,0.6093,1319434,0
GE.US,D,19621227,000000,0.6093,0.617,0.6093,0.617,1456356,0
GE.US,D,19621228,000000,0.617,0.617,0.6093,0.617,1369225,0
GE.US,D,19621231,000000,0.617,0.617,0.6093,0.6093,1033141,0
GE.US,D,19630102,000000,0.6093,0.617,0.6014,0.6093,1518596,0
GE.US,D,19630103,000000,0.6093,0.617,0.6093,0.617,3746700,0
GE.US,D,19630104,000000,0.617,0.617,0.617,0.617,2925162,0
GE.US,D,19630107,000000,0.617,0.617,0.6093,0.6093,2999847,0
GE.US,D,19630108,000000,0.6093,0.6246,0.6093,0.6246,4182357,0
GE.US,D,19630109,000000,0.6246,0.6246,0.617,0.6246,3223902,0
GE.US,D,19630110,000000,0.6246,0.6325,0.6246,0.6325,4120125,0
GE.US,D,19630111,000000,0.6325,0.6325,0.6246,0.6325,1630624,0
GE.US,D,19630114,000000,0.6325,0.6325,0.6246,0.6246,1854679,0
GE.US,D,19630115,000000,0.6246,0.6246,0.6246,0.6246,2091179,0
GE.US,D,19630116,000000,0.6246,0.6246,0.6246,0.6246,2489502,0
GE.US,D,19630117,000000,0.6246,0.6246,0.617,0.6246,1369225,0
GE.US,D,19630118,000000,0.6246,0.6325,0.6246,0.6246,871325,0
GE.US,D,19630121,000000,0.6246,0.6325,0.6246,0.6246,1804888,0
GE.US,D,19630122,000000,0.6246,0.6246,0.6246,0.6246,846429,0
GE.US,D,19630123,000000,0.6246,0.6325,0.6246,0.6325,2576632,0
GE.US,D,19630124,000000,0.6325,0.6325,0.6246,0.6325,1306988,0
GE.US,D,19630125,000000,0.6325,0.6325,0.6246,0.6325,1568385,0
GE.US,D,19630128,000000,0.6325,0.6325,0.6246,0.6325,2066287,0
GE.US,D,19630129,000000,0.6325,0.6325,0.6325,0.6325,921113,0
GE.US,D,19630130,000000,0.6325,0.6325,0.617,0.617,1555942,0
GE.US,D,19630131,000000,0.617,0.6246,0.617,0.6246,1356781,0
GE.US,D,19630201,000000,0.6246,0.6246,0.617,0.6246,995802,0
GE.US,D,19630204,000000,0.6246,0.6246,0.617,0.617,1879576,0
GE.US,D,19630205,000000,0.617,0.6246,0.617,0.6246,1804888,0
GE.US,D,19630206,000000,0.6246,0.6246,0.6246,0.6246,1506149,0
GE.US,D,19630207,000000,0.6246,0.6246,0.6246,0.6246,1331883,0
GE.US,D,19630208,000000,0.6246,0.6246,0.6246,0.6246,1568385,0
GE.US,D,19630211,000000,0.6246,0.6246,0.6246,0.6246,1717758,0
GE.US,D,19630212,000000,0.6246,0.6246,0.617,0.6246,1406567,0
