<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
JNJ.US,D,19700715,000000,0.44293,0.45063,0.44293,0.45063,1214604,0
JNJ.US,D,19700716,000000,0.45063,0.45799,0.44293,0.44293,1016431,0
JNJ.US,D,19700717,000000,0.45063,0.46532,0.45063,0.46532,1131503,0
JNJ.US,D,19700720,000000,0.46532,0.4732,0.46532,0.46532,1630126,0
JNJ.US,D,19700721,000000,0.46532,0.4732,0.46532,0.46532,2397245,0
JNJ.US,D,19700722,000000,0.46532,0.46532,0.46532,0.46532,2493134,0
JNJ.US,D,19700723,000000,0.46532,0.4732,0.45799,0.45799,2403636,0
JNJ.US,D,19700724,000000,0.45799,0.45799,0.45063,0.45063,888578,0
JNJ.US,D,19700727,000000,0.45063,0.45063,0.44293,0.44293,562552,0
JNJ.US,D,19700728,000000,0.44293,0.45799,0.44293,0.45063,1029218,0
JNJ.US,D,19700729,000000,0.45799,0.46532,0.45799,0.46532,434701,0
JNJ.US,D,19700730,000000,0.46532,0.46532,0.45799,0.45799,722369,0
JNJ.US,D,19700731,000000,0.45799,0.46532,0.45799,0.45799,645657,0
JNJ.US,D,19700803,000000,0.45799,0.45799,0.44293,0.45063,1086750,0
JNJ.US,D,19700804,000000,0.45063,0.45063,0.44293,0.45063,722369,0
JNJ.US,D,19700805,000000,0.45063,0.45063,0.44293,0.44293,843828,0
JNJ.US,D,19700806,000000,0.44293,0.45063,0.44293,0.44293,626480,0
JNJ.US,D,19700807,000000,0.44293,0.45063,0.44293,0.44293,1080358,0
JNJ.US,D,19700810,000000,0.44293,0.44293,0.42795,0.42795,894972,0
JNJ.US,D,19700811,000000,0.42795,0.42795,0.42042,0.42042,1131503,0
JNJ.US,D,19700812,000000,0.42042,0.42795,0.42042,0.42042,383559,0
JNJ.US,D,19700813,000000,0.42042,0.42042,0.40551,0.41298,2441995,0
JNJ.US,D,19700814,000000,0.41298,0.41298,0.40551,0.40551,1329671,0
JNJ.US,D,19700817,000000,0.40551,0.40551,0.39798,0.40551,1476702,0
JNJ.US,D,19700818,000000,0.42042,0.43559,0.42042,0.42042,1003649,0
JNJ.US,D,19700819,000000,0.42042,0.43559,0.42042,0.42042,831041,0
JNJ.US,D,19700820,000000,0.42042,0.43559,0.41298,0.42795,1086750,0
JNJ.US,D,19700821,000000,0.42795,0.45063,0.42795,0.44293,1489488,0
JNJ.US,D,19700824,000000,0.45063,0.46532,0.45063,0.45799,1380811,0
JNJ.US,D,19700825,000000,0.45799,0.46532,0.45063,0.46532,677621,0
JNJ.US,D,19700826,000000,0.46532,0.46532,0.45063,0.45063,294056,0
JNJ.US,D,19700827,000000,0.45063,0.45799,0.45063,0.45063,492237,0
JNJ.US,D,19700828,000000,0.45063,0.45799,0.44293,0.45799,1348852,0
JNJ.US,D,19700831,000000,0.45799,0.45799,0.45799,0.45799,377169,0
JNJ.US,D,19700901,000000,0.45799,0.45799,0.45799,0.45799,594517,0
JNJ.US,D,19700902,000000,0.45799,0.45799,0.45063,0.45063,907755,0
JNJ.US,D,19700903,000000,0.45063,0.48054,0.45063,0.4732,1623733,0
JNJ.US,D,19700904,000000,0.4732,0.48054,0.4732,0.48054,1118714,0
JNJ.US,D,19700908,000000,0.48054,0.48833,0.4732,0.48833,894972,0
JNJ.US,D,19700909,000000,0.49564,0.5032,0.49564,0.5032,1163462,0
JNJ.US,D,19700910,000000,0.49564,0.49564,0.48054,0.49564,1035611,0
JNJ.US,D,19700911,000000,0.49564,0.49564,0.48054,0.48833,447487,0
JNJ.US,D,19700914,000000,0.48833,0.49564,0.48054,0.48833,1093143,0
JNJ.US,D,19700915,000000,0.48833,0.48833,0.4732,0.4732,811869,0
JNJ.US,D,19700916,000000,0.4732,0.48833,0.4732,0.48054,1393596,0
JNJ.US,D,19700917,000000,0.48054,0.49564,0.48054,0.48833,971680,0
JNJ.US,D,19700918,000000,0.48833,0.49564,0.48833,0.49564,568948,0
JNJ.US,D,19700921,000000,0.49564,0.49564,0.48833,0.48833,498625,0
JNJ.US,D,19700922,000000,0.48054,0.48054,0.46532,0.48054,1297712,0
JNJ.US,D,19700923,000000,0.48054,0.49564,0.48054,0.48054,709585,0
JNJ.US,D,19700924,000000,0.48054,0.49564,0.48054,0.48833,1086750,0
JNJ.US,D,19700925,000000,0.49564,0.5032,0.49564,0.5032,1412775,0
JNJ.US,D,19700928,000000,0.5032,0.5032,0.48054,0.48054,1847477,0
JNJ.US,D,19700929,000000,0.48054,0.49564,0.48054,0.48833,1578983,0
JNJ.US,D,19700930,000000,0.49564,0.49564,0.49564,0.49564,652052,0
JNJ.US,D,19701001,000000,0.49564,0.49564,0.49564,0.49564,357989,0
JNJ.US,D,19701002,000000,0.49564,0.5032,0.49564,0.5032,1195425,0
JNJ.US,D,19701005,000000,0.5032,0.5105,0.5032,0.5105,1022827,0
JNJ.US,D,19701006,000000,0.5181,0.5181,0.5181,0.5181,894972,0
JNJ.US,D,19701007,000000,0.5181,0.5181,0.5105,0.5181,1073964,0
JNJ.US,D,19701008,000000,0.5181,0.5181,0.5032,0.5105,677621,0
JNJ.US,D,19701009,000000,0.5032,0.5032,0.48833,0.49564,677621,0
JNJ.US,D,19701012,000000,0.48833,0.48833,0.48054,0.48833,498625,0
JNJ.US,D,19701013,000000,0.48833,0.5032,0.48054,0.5032,1016431,0
JNJ.US,D,19701014,000000,0.5032,0.5105,0.5032,0.5032,875794,0
JNJ.US,D,19701015,000000,0.5032,0.5105,0.5032,0.5032,990860,0
JNJ.US,D,19701016,000000,0.5032,0.5105,0.49564,0.49564,1163462,0
JNJ.US,D,19701019,000000,0.49564,0.49564,0.48833,0.48833,747942,0
JNJ.US,D,19701020,000000,0.49564,0.5105,0.49564,0.5105,473058,0
JNJ.US,D,19701021,000000,0.5105,0.5105,0.5105,0.5105,402739,0
JNJ.US,D,19701022,000000,0.5105,0.5105,0.5032,0.5105,997254,0
JNJ.US,D,19701023,000000,0.5105,0.5181,0.5105,0.5181,530590,0
JNJ.US,D,19701026,000000,0.5181,0.5256,0.5105,0.5256,645657,0
