<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
JPM.US,D,19710323,000000,3.0726,3.1488,3.0573,3.1334,116256,0
JPM.US,D,19710324,000000,3.1334,3.1413,3.1032,3.1032,19675,0
JPM.US,D,19710325,000000,3.1032,3.1334,3.0647,3.1334,88532,0
JPM.US,D,19710326,000000,3.1334,3.2019,3.1334,3.2019,87640,0
JPM.US,D,19710329,000000,3.225,3.2557,3.225,3.2328,105523,0
JPM.US,D,19710330,000000,3.2328,3.2557,3.225,3.2401,35769,0
JPM.US,D,19710331,000000,3.2481,3.3244,3.2481,3.3087,61705,0
JPM.US,D,19710401,000000,3.3165,3.3548,3.3165,3.3548,60811,0
JPM.US,D,19710402,000000,3.3548,3.3701,3.3165,3.3548,76905,0
JPM.US,D,19710405,000000,3.3548,3.3548,3.2934,3.3087,27724,0
JPM.US,D,19710406,000000,3.3016,3.3016,3.263,3.2707,47395,0
JPM.US,D,19710407,000000,3.2707,3.2707,3.2328,3.2557,37558,0
JPM.US,D,19710408,000000,3.2481,3.2481,3.2328,3.2401,12518,0
JPM.US,D,19710412,000000,3.2401,3.2861,3.2328,3.263,33981,0
JPM.US,D,19710413,000000,3.263,3.2707,3.2328,3.2328,24145,0
JPM.US,D,19710414,000000,3.21,3.21,3.0647,3.1185,956878,0
JPM.US,D,19710415,000000,3.1259,3.1718,3.1259,3.1488,28615,0
JPM.US,D,19710416,000000,3.1488,3.1639,3.1413,3.1413,25040,0
JPM.US,D,19710419,000000,3.1413,3.1413,3.0954,3.1032,50971,0
JPM.US,D,19710420,000000,3.1032,3.1185,3.0726,3.0878,17879,0
JPM.US,D,19710421,000000,3.0647,3.0647,3.0117,3.0189,27724,0
JPM.US,D,19710422,000000,3.0189,3.0573,2.9964,3.0573,82273,0
JPM.US,D,19710423,000000,3.0647,3.1334,3.0647,3.1259,61705,0
JPM.US,D,19710426,000000,3.1334,3.1639,3.1334,3.1639,85850,0
JPM.US,D,19710427,000000,3.1639,3.1792,3.1185,3.1259,95692,0
JPM.US,D,19710428,000000,3.1259,3.1413,3.1032,3.1185,56342,0
JPM.US,D,19710429,000000,3.1185,3.1334,3.1185,3.1185,358610,0
JPM.US,D,19710430,000000,3.1185,3.1185,3.0647,3.0647,28615,0
JPM.US,D,19710503,000000,3.0647,3.0647,2.9887,3.0039,749402,0
JPM.US,D,19710504,000000,3.0039,3.0345,3.0039,3.0117,76905,0
JPM.US,D,19710505,000000,3.0117,3.0117,2.9505,2.9661,59024,0
